,hotel_name,city_id,hotel_adress,hotel_note,hotel_lat,hotel_lon,hotel_href,hotel_desc
391,Normandy Confort - WIFI & CALM - Bayeux Centre,2,"14 Avenue de la Vallée des Prés, 14400 Bayeux, France",8.5,49.2813726,-0.7014465,https://www.booking.com/hotel/fr/normandy-confort-wifi-amp-calm-bayeux-centre.fr.html,"Le Normandy Confort - WIFI & CALM - Bayeux Centre est situé à Bayeux, à 1 km du musée de la Tapisserie de Bayeux, à 7,7 km de la batterie allemande du débarquement et à 10 km du musée du débarquement. Il est situé à 700 mètres de la cathédrale Notre-Dame de Bayeux et dispose d'un ascenseur. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et le musée Baron Gérard se trouve à 700 mètres.

Cet appartement comprend 2 chambres, une cuisine entièrement équipée et une salle de bains. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 11 km d'Arromanches 360 et à 21 km du musée mémorial d'Omaha Beach. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 27 km."
392,La Plus Petite Maison De France,2,"1 Passage De L'Islet, 14400 Bayeux, France",9.1,49.27661977,-0.70109993,https://www.booking.com/hotel/fr/tour-de-l-39-islet.fr.html,"Situé à Bayeux, à 300 mètres du musée de la Tapisserie de Bayeux et du musée Baron Gérard, l'établissement La Plus Petite Maison De France propose un hébergement avec connexion Wi-Fi gratuite dans un bâtiment historique. Offrant une vue sur la rivière et la ville, il se trouve à 8,4 km de la batterie allemande du jour J. Cet établissement non-fumeurs se trouve à 500 mètres de la cathédrale Notre-Dame de Bayeux.

Cette maison de vacances comprend une chambre, une salle de bains avec douche, un coin salon et une kitchenette entièrement équipée avec micro-ondes. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

La région est prisée des amateurs de randonnée. Un service de location de vélos est assuré sur place.

Le musée du Débarquement et Arromanches 360 se trouvent à 11 km. L'aéroport de Caen-Carpiquet, le plus proche, est à 27 km."
393,Tiny house au cœur de Bayeux,2,"17 Rue aux Coqs, 14400 Bayeux, France",9.7,49.2755584,-0.6992037999999999,https://www.booking.com/hotel/fr/tiny-house-au-coeur-de-bayeux.fr.html,"Offrant une vue sur la ville, Le Tiny house au cœur de Bayeux propose un hébergement avec un jardin et une terrasse, à environ 200 mètres du musée de la Tapisserie de Bayeux. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 400 mètres du musée Baron Gérard.

Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, 2 salons, une télévision à écran plat, une salle de bains pourvue d'une baignoire ainsi qu'une cuisine équipée avec un lave-vaisselle et un micro-ondes. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

L'appartement dispose d'une aire de pique-nique où vous pourrez passer une journée en plein air.

Vous séjournerez à 700 mètres de la cathédrale Notre-Dame de Bayeux et à 8,8 km de la batterie allemande du débarquement. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 27 km."
394,Domaine de Bayeux,2,"20 rue de Cremel, 14400 Bayeux, France",9.1,49.2723256,-0.6985101,https://www.booking.com/hotel/fr/domaine-de-bayeux.fr.html,"Le Domaine de Bayeux occupe une maison du XVIIIe siècle avec un parc arboré dans le centre de Bayeux. Il propose des chambres dans le bâtiment principal, ainsi que 11 autres chambres climatisées de style design dans l'extension du verger. Toutes s'ouvrent sur une terrasse ou un balcon privés.

Les chambres affichent une décoration personnalisée. Elles comprennent une télévision à écran LCD, ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits et d'un sèche-cheveux.

Un petit-déjeuner local est servi chaque matin dans la salle à manger lumineuse ornée d'un lustre.

Le parking sur place est gratuit. Le Domaine de Bayeux se trouve à 300 mètres du musée de la Tapisserie de Bayeux, à 600 mètres du musée Baron-Gérard et à 900 mètres de la cathédrale Notre-Dame de Bayeux. Vous rejoindrez la gare de Bayeux en seulement 5 minutes à pied."
395,B&B Nathalie,2,"22 place Charles de Gaulle, 14400 Bayeux, France",9.5,49.276465,-0.706367,https://www.booking.com/hotel/fr/imagine-bayeux.fr.html,"Doté d'une terrasse et d'un salon commun, le B&B Nathalie est situé à Bayeux, à 200 mètres du musée Baron Gérard, de la cathédrale Notre-Dame de Bayeux et du musée de la Tapisserie de Bayeux. Offrant une vue sur la ville et la rue calme, ce Bed & Breakfast dispose également d'une connexion Wi-Fi gratuite. L'établissement propose une bagagerie ainsi que des services d'enregistrement et de départ privés.

Tous les logements de ce Bed & Breakfast sont équipés d'une bouilloire. Les logements comprennent une salle de bains privative, un sèche-cheveux et du linge de lit.

Un petit-déjeuner buffet et continental composé de spécialités locales, de fruits et de jus de fruits est servi tous les matins sur place.

Le B&B Nathalie se trouve à 9 km de la batterie allemande du débarquement et à 12 km du musée du débarquement. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 27 km."
396,Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux,2,"53 Rue Montfiquet, 14400 Bayeux, France",9.2,49.2815226,-0.7081343999999999,https://www.booking.com/hotel/fr/gites-les-pourquoi-pas-residence-de-tourisme-dsv-bayeux.fr.html,"Récemment rénové, le Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux est situé à Bayeux, à proximité du musée Baron Gérard et du musée de la Tapisserie de Bayeux. Pour votre confort, l'appartement possède une entrée privée. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de ses locaux. La cathédrale Notre-Dame de Bayeux se trouve à 500 mètres.

Tous les logements comprennent un coin salon, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Un micro-ondes, un grille-pain, un réfrigérateur et une machine à café sont également fournis. Le linge de lit est fourni.

Vous séjournerez à 8 km de la batterie allemande du débarquement et à 11 km du musée du débarquement. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 29 km."
397,Maison proche Mont Saint Michel,0,"7 Rue Maurice Desfeux, 50170 Beauvoir, France",9.0,48.59707061,-1.50422189,https://www.booking.com/hotel/fr/maison-proche-mont-saint-michel.fr.html,"Dotée d'un jardin, la Maison proche Mont Saint Michel est située à Beauvoir, à 5,7 km du Mont-Saint-Michel et à 23 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel, ainsi qu'à 45 km du port de la Houle. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 5,7 km de l'abbaye du Mont-Saint-Michel.

Cette maison de vacances comprend 2 chambres ainsi qu'une cuisine équipée d'un four et d'un lave-vaisselle. Il comprend une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis. L'établissement possède un coin repas extérieur.

Vous séjournerez à 48 km de la gare de Granville et à 49 km de la pointe du Grouin. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 85 km."
398,Mon Saint Michel,0,"28 route de la Rive, 50170 Ardevon, France",8.7,48.613627,-1.485791,https://www.booking.com/hotel/fr/mon-saint-michel.fr.html,"Situé à 8,6 km du Mont Saint-Michel, à 21 km du Scriptorial d'Avranches, musee des manuscrits Le Mon Saint Michel propose un hébergement à Ardevon, à 46 km de la gare de Granville. Offrant une vue sur le jardin et la rue calme, il se trouve à 8,6 km de l'abbaye du Mont-Saint-Michel. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Les logements comprennent une armoire et une télévision à écran plat. Les logements comprennent une machine à café ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Certains comportent également une cuisine entièrement équipée avec un four. Le linge de lit et les serviettes sont fournis.

Un petit-déjeuner buffet et continental composé de viennoiseries fraîches, de crêpes et de fruits est servi chaque matin. Vous trouverez un café sur place.

Si vous voyagez avec des enfants, le Mon Saint Michel met à votre disposition des équipements de jeux en plein air et une barrière de sécurité pour bébé. Vous pourrez profiter du jardin ou faire du vélo et de la randonnée dans les environs.

Vous séjournerez à 47 km du zoo de Champrepus et du port de plaisance de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 85 km."
399,Gites les 2 Clos au pied du Mont,0,"28 B ROUTE DE LA RIVE, 50170 Pontorson, France",9.1,48.6139661,-1.48579173,https://www.booking.com/hotel/fr/les-deux-clos-pontorson.fr.html,"L'établissement Gites les 2 Clos au pied du Mont propose des hébergements à Ardevon.

Toutes les maisons de vacances disposent d'une salle de bains privative, d'une télévision à écran plat, d'une cuisine entièrement équipée et d'une terrasse. Vous pourrez profiter d'une terrasse avec vue sur la mer.

Une plancha est fournie.


Vous séjournerez à 3,1 km du Mont-Saint-Michel et à 39 km de Saint-Malo. L'aéroport de Saint-Malo-Dinard-Pleurtuit, le plus proche, est implanté à 44 km."
400,Vent des Grèves,0,"Quartier de la rive ARDEVON 27 route de la Côte, 50170 Pontorson, France",9.2,48.615403,-1.49144,https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html,"Doté d'un jardin et offrant une vue sur le jardin, le Vent des Grèves est un Bed & Breakfast récemment rénové situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Ce Bed & Breakfast propose des chambres familiales.

Insonorisés, les logements comprennent une entrée privée, une armoire, une télévision et une salle de bains privative. Pour plus de confort, les logements comprennent un dressing. Le linge de lit est fourni.

Lors de votre séjour dans cette chambre d'hôtes, vous pourrez pratiquer diverses activités à Pontorson et dans ses environs, telles que le vélo, la randonnée et la marche. Vous pourrez également vous détendre dans le coin salon commun.

Le Mont Saint-Michel se trouve à 8,1 km du Vent des Grèves, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 21 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 93 km."
401,Résidence Beauvoir le Mont-Saint-Michel (9 gîtes de 2 à 5 personnes),0,"7 Les Brèches, 50170 Beauvoir, France",9.3,48.59787845,-1.50841866,https://www.booking.com/hotel/fr/residence-beauvoir-le-mont-saint-michel.fr.html,"Installée à 4,4 km de l'abbaye du Mont-Saint-Michel, la Résidence Beauvoir le Mont-Saint-Michel (9 gîtes de 2 à 5 personnes) propose des maisons de vacances indépendantes donnant accès à une terrasse, à un court de tennis et à un barbecue. La connexion Wi-Fi est gratuite.

Offrant une vue sur le jardin, les logements incluent un coin salon, un lave-linge, une salle de bains privative munie d'un sèche-cheveux ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un four et une machine à café.

Vous profiterez d'une piscine intérieure.

Lors de votre séjour dans ces hébergements, vous bénéficierez d'un jardin et d'une aire de jeux pour enfants.

L'aéroport de Saint-Malo-Dinard-Pleurtuit, le plus proche, se situe à 54 km."
402,Auberge de la Baie,0,"La Rive – D275, 50170 Ardevon, France",8.0,48.61599318,-1.48825318,https://www.booking.com/hotel/fr/auberge-de-la-baie.fr.html,"Situé dans la campagne normande, cet hôtel dispose d’une connexion Wi-Fi gratuite.

Toutes les chambres modernes de l'Auberge de la Baie sont équipées d'une télévision par satellite à écran plat, d'une salle de bains privative et d'un sèche-cheveux.

Un petit-déjeuner buffet est servi chaque matin.

Un parking gratuit est disponible sur place et la ville d'Avranches se trouve à 23 km. Vous séjournerez à 45 minutes en voiture des plages de Saint-Malo et à 1 heure de route de Rennes."
403,La Greve Saint Michel,0,"3 Rue d'Asteriac, 50170 Beauvoir, France",9.0,48.59775819,-1.51228422,https://www.booking.com/hotel/fr/la-greve-saint-michel.fr.html,"Offrant une vue sur le jardin, l'établissement La Greve Saint Michel propose un hébergement avec une baignoire en plein air, un jardin et un barbecue, à environ 5 km de l'abbaye du Mont-Saint-Michel. Il possède une réception ouverte 24h/24 et une aire de jeux pour enfants. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la rivière. Cette maison de vacances dispose également d'un balcon qui fait office de coin repas extérieur. Cette maison de vacances est adaptée aux personnes souffrant d'allergies et insonorisée.

Une supérette est disponible sur place.

La région est prisée pour pratiquer la pêche et la randonnée. Un service de location de vélos est assuré sur place.

Le Mont Saint-Michel se trouve à 5 km de La Greve Saint Michel, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 24 km. L'aéroport le plus proche, celui de Rennes-Saint-Jacques, est situé à 85 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires."
404,Les Vieilles Digues,0,"Route du Mont Saint Michel, 50170 Beauvoir, France",9.3,48.6041875,-1.51159912,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html,"Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.

Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.

Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.

Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place."
